time_s,road_mm,z_sprung_mm,z_unsprung_mm,vel_sprung_mm_s,vel_unsprung_mm_s,susp_travel_mm,accel_sprung_g,wheel_rate_N_mm,motion_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018512124855802402,0.08375935560972035,-0.0461054239074952
0.006012024048096192,1.1321621103872315,1.6486037153136126e-05,0.107581665811154,0.010914344441913103,52.60220490750001,0.10756517977400086,0.0006941876941763798,0.0840059704270986,-0.04617324871023358
0.012024048096192385,2.2578652520102,0.00025355113290401865,0.7863376046672612,0.0818555801734845,180.4544419972659,0.7860840535343572,0.0019774918387322825,0.0841135310646602,-0.04620279920121584
0.018036072144288578,3.370687304429732,0.0011870163196938924,2.2828342551304988,0.24409154292252158,310.96786293841,2.281647238810805,0.003397123155689297,0.08402119800460608,-0.046177433382228725
0.02404809619238477,4.464279633637661,0.0033437467635305043,4.3788661574818795,0.48242950155312914,369.76801579858596,4.375522410718349,0.0042376209920525765,0.08377991705845728,-0.0461110825955989
0.03006012024048096,5.532403310923702,0.007034443358573509,6.511629154370934,0.7437732972517286,322.23602323749236,6.50459471101236,0.004109241393332318,0.08352358969183084,-0.04604048938420532
0.036072144288577156,6.568964705875159,0.012208650674274074,8.085851344217666,0.9669732944580075,192.68701573461567,8.073642693543391,0.00315891117440628,0.08339410507752437,-0.04600478780976856
0.04208416833667335,7.568050250451897,0.018510089788674397,8.80288853405692,1.1162583024840895,50.575865708852625,8.784378444268246,0.0019769371377685793,0.08346203381992029,-0.04602352061623446
0.04809619238476954,8.52396017580806,0.02549662278534539,8.823001869507955,1.200085085024319,-28.44167624120918,8.79750524672261,0.0012692520961857848,0.08368736373459316,-0.04608560564703529
0.05410821643286573,9.431241029392393,0.03290302999176854,8.670878157048515,1.2659229646371195,-4.756810846347711,8.637975127056746,0.0014710966453611416,0.08394237979036977,-0.04615576934455515
0.06012024048096192,10.284716786817617,0.040803452310656046,8.938167838540853,1.3735503746102609,103.2393964713884,8.897364386230196,0.0025013415174229606,0.08408345517817381,-0.04619453825695838
0.06613226452905811,11.07951838100607,0.049581535833597506,9.949956129423818,1.5608702286672103,229.6851412415799,9.90037459359022,0.0038009303281806715,0.08403123588310699,-0.04618019167200266
0.07214428857715431,11.811111480148243,0.05972175598380286,11.581602815664152,1.8217394736425614,298.24627963521556,11.521881059680348,0.004649856775611133,0.08381460373918835,-0.04612062709587965
0.0781563126252505,12.47532235600137,0.07154045708637381,13.327616625679616,2.109161025643726,264.81061108854396,13.256076168593241,0.0045788374970868705,0.08355415494989489,-0.0460489128171791
0.0841683366733467,13.068361694949798,0.08501103310440607,14.583081347140425,2.3616559875600798,142.02055831938574,14.498070314036019,0.0036280384262169507,0.08339462700325985,-0.04600493177105409
0.09018036072144288,13.586846215985354,0.09977946528553422,14.979706130485479,2.536963466915796,-7.974549864338789,14.879926665199944,0.002313304841680729,0.08342397664744941,-0.04601302647480823
0.09619238476953908,14.027817972277456,0.11535665836373644,14.588608485098511,2.6344307882695186,-108.3750925426316,14.473251826734774,0.0013377493018954989,0.0836243444153628,-0.04606825039574276
0.10220440881763528,14.388761226217788,0.13138012617827394,13.877237233694359,2.694705020319806,-110.63070442071465,13.745857107516086,0.0012079409584882755,0.08388248671143209,-0.0461393002831401
0.10821643286573146,14.667616801667627,0.14780286531937611,13.445391056740347,2.776865908917523,-21.39968516672002,13.29758819142097,0.0019514717151884815,0.0840535362661948,-0.04618631896287609
0.11422845691382766,14.86279383152849,0.16490405519111195,13.688598248244059,2.9248140395072184,101.43098266392435,13.523694193052947,0.00309467237017417,0.08404197739054724,-0.04618314312818551
0.12024048096192384,14.97317883361632,0.18311235080488553,14.577213704946448,3.141776154997305,181.32133732130694,14.394101354141563,0.003929409984745365,0.08385467153530479,-0.04613164982341753
0.12625250501002003,14.99814206306156,0.20274133214484982,15.674055102702296,3.388152898347737,165.9339254687862,15.471313770557446,0.003918601909014372,0.08359662555114822,-0.04606061466824099
0.13226452905811623,14.937541104994676,0.2237892431211322,16.37977214121394,3.6038405727652703,56.30153744778113,16.15598289809281,0.0029961665489955623,0.08341208588639104,-0.04600974714539403
0.13827655310621242,14.791721687020965,0.2459148832230428,16.268077926049866,3.74144776834021,-93.91687314955679,16.022163042826822,0.0015933614873417869,0.08340386689113546,-0.04600748030836873
0.14428857715430862,14.561515706849493,0.26859852805765827,15.323248147708151,3.7917227983745736,-208.5576366032809,15.054649619650492,0.0003953782934065722,0.08357596152505113,-0.04605492151637851
0.15030060120240482,14.248236486328455,0.2913969436916917,13.947761518566184,3.7880690493947458,-231.52304451297783,13.656364574874491,-3.247064473284064e-05,0.08383168628312505,-0.04612532685859223
0.156312625250501,13.853671278962697,0.314154012859332,12.736647195672063,3.7878940018033993,-157.98496789146654,12.422493182812731,0.0004429124026792326,0.08402821841462854,-0.04617936252482775
0.1623246492985972,13.380071073657831,0.33705074317110295,12.145432124155855,3.8402953449506696,-36.83563736737641,11.808381380984752,0.0014419051048610765,0.0840565235928384,-0.04618713970404557
0.1683366733466934,12.830137752860502,0.3604637572095316,12.237605944611532,3.9579171524637506,56.87459505263243,11.877142187402,0.002284028344353271,0.0839019849088732,-0.04614466243290994
0.1743486973947896,12.20700867835739,0.38471108114860636,12.65225282729882,4.109617988996586,63.98924392299833,12.267541746150213,0.0023776471373233477,0.08365216429606777,-0.04607591267797786
0.18036072144288576,11.514238792670774,0.4098313891469882,12.80901483108083,4.238278915580769,-25.75054996153347,12.399183441933841,0.0015534178675161159,0.08344759895846383,-0.04601954053187363
0.18637274549098196,10.755780338161895,0.43552132867685617,12.235002599886263,4.292790237459234,-168.13579180983223,11.799481271209407,0.00014970638169445457,0.0834031766094174,-0.04600728992038406
0.19238476953907815,9.935960309544424,0.4612619245964023,10.830603674790998,4.255931638082299,-289.35198667286693,10.369341750194597,-0.001181112766317063,0.0835439573910637,-0.04604610265874555
0.19839679358717435,9.059455768441055,0.4865614136450941,8.926053918528995,4.15351858002673,-327.2771752647858,8.439492504883901,-0.0018292097314829506,0.08379146900378989,-0.04611426148597933
0.20440881763527055,8.13126716081335,0.5111823522926621,7.097951719928793,4.040239217882933,-266.09615639679373,6.586769367636131,-0.0015622089069484628,0.08400807265805221,-0.046173826444321484
0.21042084168336672,7.156689789488542,0.5352285742751073,5.849080785137454,3.9693097305999627,-144.92195878637273,5.313852210862347,-0.0006599546904515995,0.08407408419773249,-0.046191964027727156
0.21643286573146292,6.1412836045320685,0.559041002315976,5.330901881690702,3.9624202439536678,-35.70593468206455,4.771860879374726,0.0002394375780094735,0.08395441839506898,-0.04615907894301039
0.22244488977955912,5.090841483811424,0.5829593014693336,5.263496804189044,3.9975431637589196,-2.9057254415143694,4.6805375027197105,0.0005044634889648608,0.08371779101722886,-0.04609398285148819
